comment_id,cleaned_text,token_count
371,kamu kok hobi banget pamer kebodohan kalau begitu bubarkan saja perguruan tinggi tinggal kasih makan saja semua rakyat indonesia pakai makan yang katanya bergizi dan gratis itu padahal tidak bergizi dan tidak gratis awokawokawok,23
372,purbaya nilai anggaran makan bergizi gratis masih bisa dipangkas lebih dari rp triliun simak selengkapnya baca artikel lainnya di,16
373,kok ngga gratis kayak makan bergizi,6
374,wah ini tv taiwan pasti antek antek asing yang membenci program makan bergizi gratis,6
375,berit viral demo di depan gedung grahadi surabaya memanas massa lempar botol dan petasan surabaya – aksi demonstrasi bertajuk “warga surabaya turun ke jalan ” di depan gedung negara grahadi jumat juni berubah ricuh memasuki malam hari,6
376,ga usah lah itu ada makan bergizi gratis kalonya listrik yg bayar aja masih suka mati lampu,6
377,taun baru kayanya aku ngikut omku aja deh butuh mbg ges alias makan bergizi gratis duit abis wkwk biasanya ngumpul di tangerang sm keluarga yg lain tp lihat saja nanti siapatau diajak kemana gitu haha,26
378,program makan bergizi gratis mbg menjadi salah satu kebijakan yang paling banyak menyita perhatian publik,39
379,pengamat kebijakan publik trubus rahardiansah mendukung keberlanjutan program makan bergizi gratis mbg yang diinisiasi presiden prabowo subianto untuk itu program ini dimintanya untuk lebih diperkuat,29
380,,29
381,komisi ix dpr ri menyetujui empat langkah efisiensi strategis yang diajukan oleh badan gizi nasional bgn untuk memangkas alokasi anggaran program makan bergizi gratis mbg dengan proyeksi penghematan kas negara mencapai sedikitnya rp triliun rupiah anggota komisi ix dpr,32
382,menteri keuangan purbaya yudhi sadewa mengungkapkan keinginannya agar anggaran program makan bergizi gratis mbg dapat dipangkas lebih besar melalui langkah efisiensi namun ia menegaskan program prioritas pemerintah tersebut tetap harus berjalan karena dinilai memiliki manfaat,22
383,tagar ini muncul sbg respons thd berbagai kritik yg mempertanyakan efektivitas anggaran hingga teknis pelaksanaan program makan bergizi gratis mbg pendukung narasi ini merasa kritik yg ada cenderung mengecilkan urgensi program tsb,20
384,tangis seorang pegawai program makan bergizi gratis mbg beredar luas di media sosial ia menyampaikan harapannya agar program tersebut tetap berjalan karena dinilai membawa manfaat bagi banyak orang simak berita selengkapnya di beritasatu tv youtube,7
385,makan bergizi gratis tidak gratis,10
386,generasi muda didorong jadi motor penggerak ekonomi rakyat anak muda bukan hanya penerus tetapi juga penggerak pembangunan gubernur banten andra soni mengajak generasi muda mengambil peran nyata dalam memperkuat ekonomi rakyat salah satu potensi yang dinilai masih bisa,20
387,tv korsel obs soroti ​program makan bergizi gratis mbg yang memicu kasus keracunan massal dan memicu krisis dalam negeri bobroknya pengawasan dan manajemen yang amatiran bikin program megah ini berujung banyak korban dan dianggap buang buang anggaran menurut media korsel,23
388,beliau mendesak agar program makan bergizi gratis mbg ditunda sementara dan anggarannya dialihkan untuk pemulihan pascabencana di sumatera,28
389,mbg makan bergizi gratis gratis kenapa pake istilah investor bukan donatur kenapa merasa rugi kan harusnya csr kenapa pegawai sppg bukan relawan hmm,27
390,program makan bergizi gratis mbg menjadi salah satu kebijakan yang paling banyak menyita perhatian publik,25
391,pemerintah tengah memfokuskan perhatian pada pembenahan menyeluruh terhadap pelaksanaan program unggulan makan bergizi gratis mbg langkah strategis ini diambil menyusul adanya perombakan atau pergantian jajaran manajemen pengelola program tersebut hal itu ditegaskan langsung,25
392,komisi ix dpr ri menyepakati empat langkah efisiensi program makan bergizi gratis mbg yang disampaikan badan gizi nasional bgn dengan efisiensi itu anggaran negara bisa hemat hingga sekitar rp triliun,25
393,ribuan warga kabupaten banyuwangi jawa timur menggelar aksi damai di kantor bupati dan dprd setempat untuk menyuarakan dukungan agar program,25
394,lho kok bertentangan kan pemborosan apbn pada pos anggaran makan tidak bergizi tidak gratis dan kdmp,14
395,program makan bergizi gratis mbg udah jalan alhamdulillah ya menunya kreatif banget konsepnya gizi minimalis estetika maksimalis ​potongan tempenya setipis kartu atm sayurnya bening sebening masa depan yang penuh ketidakpastian yang penting di laporan fotonya kelihatan,29
396,surabaya membara demo indonesia sekarat berakhir ricuh massa desak bubarkan parlemen di grahadi kericuhan hebat pecah di depan gedung negara grahadi surabaya pada jumat malam aksi unjuk rasa ratusan massa yang tergabung dalam front anti kapitalisme dan warga,4
397,program makan gratis bergizi rb anak keracunan tv korea sampe liput promosi yg efektif bgt,13
398,demonstrasi mahasiswa sepanjang juni membawa tuntutan soal program makan bergizi gratis revisi undangundang polri hingga tekanan ekonomi nasional,24
399,luhut sebut perencanaan mbg kurang matang karena kesalahan kita bersama netizen salah kita ketua dewan ekonomi nasional den luhut binsar pandjaitan mengakui pelaksanaan program makan bergizi gratis mbg masih menghadapi sejumlah tantangan di lapangan menurutnya,14
400,dalam upaya memperkuat tata kelola program makan bergizi gratis badan gizi nasional melakukan evaluasi terhadap operasional satuan pelayanan pemenuhan gizi di berbagai daerah hasil evaluasi menunjukkan sejumlah titik sppg perlu dihentikan operasionalnya sementara,26
401,program makan bergizi gratis kasih jaminan pasar luas buat hasil panen petani lokal,35
402,program makan bergizi gratis bikin petani tenang karena hasil panennya selalu laku terjual,24
403,program makan bergizi gratis terbukti menghidupkan ekonomi sirkular dari sawah petani langsung menjadi gizi berharga bagi anak bangsa,15
404,langkah badan gizi nasional bgn menutup ratusan dapur makan bergizi gratis mbg fiktif di cilacap jawa tengah diapresiasi sejumlah kalangan tindakan tersebut sebagai wujud dari pembenahan tata kelola mbg,22
405,pemerintah memastikan anggaran program makan bergizi gratis atau mbg tahun akan dipangkas signifikan dari pagu awal seiring evaluasi menyeluruh terhadap efisiensi belanja dan tata kelola program meski demikian penghematan dipastikan tidak akan mengurangi kualitas serta,22
406,program makan bergizi gratis mbg merupakan salah satu upaya untuk mendukung peningkatan kualitas sumber daya manusia melalui pemenuhan kebutuhan gizi anak sejak usia dini,28
407,presiden prabowo diserang habishabisan karena programprogramnya berpihak kepada rakyat kecil yang menyerang adalah orang yang setiap harinya hidup enak mengapa karena orangorang miskin dikasih akses pendidikan gratis ➡️ sekolah rayat orang di daerah pelosok,28
408,relawan mbg ciamis bersatu kawal keberlanjutan program makan bergizi gratis dan desak pemerintah usut tuntas dugaan korupsi demi keadilan bersama,11
409,program makan bergizi gratis mbg memberikan dampak yang sangat positif bagi pemenuhan gizi dan tumbuh kembang anakanak di sekolah penutupan dapur fiktif oleh bgn adalah langkah tepat agar anggaran negara benarbenar sampai ke piring anakanak bukan disalahgunakan,29
410,kemarin aku langsung baca klarifikasi halaman full itu hahaha sudah kayak paper akademik saja temanteman yang mau ringkasan boleh lah ini ringkasan dulu sehabis ini aku kritik juga hehe isi klarifikasi mengaku hanya mewakili diri sendiri bukan universitas indonesia,29
411,kantor staf presiden ksp menegaskan komitmennya untuk terus membuka ruang dialog dengan seluruh pemangku kepentingan dalam mengawal pelaksanaan program prioritas presiden usai menerima audiensi aliansi masyarakat cinta indonesia di gedung bina graha jakarta pada rabu,29
412,dapur uwak adalah salah satu fasilitas mitra penyedia layanan program makan bergizi gratis mbg yang dijalankan oleh pemerintah dapur ini fokus melayani distribusi makanan sehat dan bergizi untuk anakanak sekolah serta kelompok rentan lainnya,19
413,pemerintah fokuskan program makan bergizi gratis mbg untuk kelompok b ibu hamil ibu menyusui dan balita strategi hulu ke hilir untuk pangkas angka stunting nasional secara efektif simak berita menarik lainnya di,12
414,ratusan relawan dapur sppg menghadiri silaturahmi akbar dan doa bersama sekabupaten ciamis aksi ini digelar sebagai bentuk dukungan nyata demi keberlanjutan program makan bergizi gratis mbg sekaligus mendesak pemerintah mengusut tuntas dugaan korupsi di lingkungan bgn,11
415,anggaran makan bergizi gratis mbg diperketat menkeu purbaya yudhi sadewa membentuk tim khusus di seluruh kabupatenkota untuk mengawasi operasional dan penggunaan anggaran sppg secara berkala agar tepat sasaran,11
416,indonesia masih dikepung aksi demo hingga akhir juni dari berbagai elemen kelompok masyarakat tuntutan massa pun masih sama kritik seputar program makan bergizi gratis mbg koperasi desa kelurahan merah putih kdkmp hingga isu kenaikan harga bahan bakar minyak bbm,12
417,pemerintah memastikan bahwa menu makan bergizi gratis mengandung komposisi nutrisi seimbang sesuai dengan standar kesehatan,19
418,dengan adanya makan bergizi gratis diharapkan angka absensi siswa menurun karena kondisi kesehatan mereka yang jauh lebih terjaga,11
419,di alunalun ciamis relawan mbg dan sppg berkumpul dalam silaturahmi akbar dan doa bersama kegiatan ini menjadi wujud dukungan agar program makan bergizi gratis terus berjalan baik sekaligus mendesak penegakan hukum yang tegas atas dugaan penyimpangan anggaran,12
420,menteri keuangan purbaya yudhi sadewa resmi membentuk tim monitor untuk mengawal penggunaan anggaran makan bergizi gratis mbg ​pengawasan ketat ini bakal melibatkan jajaran ditjen perbendaharaan dan djkn di seluruh kabupatenkota demi memastikan dana tepat sasaran,19
421,relawan mbg sekabupaten ciamis berkumpul di alunalun untuk doa bersama demi keberlanjutan program makan bergizi gratis ​tapi ingat program bagus jangan sampai dikotori korupsi mereka juga mendesak pemerintah usut tuntas dugaan korupsi di lingkungan bgn bersihkan,26
422,mendukung program makan bergizi gratis pemerintah untuk mencetak generasi emas yang cerdas kuat dan berprestasi,14
423,komitmen memperkuat tata kelola program makan bergizi gratis terus ditunjukkan pemerintah pembentukan tim monitoring penggunaan anggaran mbg di seluruh daerah menjadi langkah konkret untuk memastikan pengawasan berjalan ketat transparan dan tepat sasaran,18
424,menteri keuangan purbaya membentuk tim monitoring penggunaan anggaran program makan bergizi gratis pengawasan dilakukan diantaranya oleh jajaran direktorat jenderal kebenaran dan kekayaan negaradikn yang tersebar di seluruh kabupaten dan kota di seluruh indonesia,21
425,mendukung program makan bergizi gratis pemerintah untuk mencetak generasi emas yang cerdas kuat dan berprestasi,21
426,kecerian dan antusiasme anak anak penerima manfaat makan bergizi gratis menunjukkan bahwa mereka merasakan manfaat positif terhadap program tersebut mbg adalah investasi untuk menciptakan generasi penerus bangsa dan sehat kuat dan cerdas untuk mewujudkan indonesia emas,19
427,just in bem fhui mengajukan amicus curiae ke mahkamah konstitusi mk untuk mendukung perkara uji materiil nomor puuxxiv yang diajukan guru honorer reza sudrajat permohonan tersebut menyoal persen anggaran pendidikan untuk membiayai program makan bergizi gratis,24
428,bagi para petani program makan bergizi gratis mbg bukan sekadar kebijakan melainkan jaminan bahwa peluh keringat mereka dalam menanam padi dan sayur bermuara pada meja makan anakanak generasi penerus bangsa program ini adalah hulu ke hilir yang menghidupkan ekonomi desa,34
429,relawan makan bergizi gratis seciamis adakan silaturahmi akbar dan doa bersama di alunalun dukung keberlanjutan program mbg dan suarakan penuntasan korupsi di lingkungan bgn,19
430,program makan bergizi gratis merupakan investasi strategis untuk menciptakan generasi indonesia yang sehat cerdas dan unggul melalui tata kelola yang transparan akuntabel dan tepat sasaran,33
431,makan bergizi gratis membawa keceriaan dan kesehatan bagi generasi penerus kita dengan kesehatan yang terjaga dan fokus belajar yang lebih baik mereka siap menyongsong masa depan yang cerah program ini adalah investasi jangka panjang dengan dampak nasional mbg yang luar biasa,29
432,makan bergizi gratis membawa keceriaan dan kesehatan bagi generasi penerus kita dengan kesehatan yang terjaga dan fokus belajar yang lebih baik mereka siap menyongsong masa depan yang cerah program ini adalah investasi jangka panjang dengan dampak nasional mbg yang luar biasa,21
433,aksi demo mengkritisi program makan bergizi gratis mbg hingga kenaikan bahan bakar minyak bbm terus terjadi di tanah air jumat sore demo di surabaya tepatnya di gedung negara grahadi jalan gubernur suryo berujung ricuh massa yang menamakan diri warga,26
434,dukung bersama program makan bergizi gratis,22
435,dukung bersama program makan bergizi gratis,14
436,program makan bergizi gratis merupakan wujud nyata kepedulian pemerintah terhadap masa depan anak bangsa,12
437,wakil ketua komisi ix dpr ri charles honoris menilai rencana menteri kesehatan budi gunadi sadikin memberikan makanan bagi pasien tuberkulosis tbc melalui program makan bergizi gratis mbg perlu dikaji ulang meski demikian ia mendukung upaya pemerintah memberikan,7
438,program makan bergizi gratis disiapkan untuk mendukung gizi anakanak sekolah dasar,12
439,program makan bergizi gratis merupakan dukungan gizi untuk anakanak desa,13
440,hotman paris hutapea kembali menjadi sorotan publik setelah menyampaikan pandangannya terkait program makan bergizi gratis mbg salah satu program unggulan pemerintahan presiden prabowo subianto,20
441,mbg harus tepat sasaran membaca program makan bergizi gratis melalui perspektif iron triangle,18
442,mendukung program makan bergizi gratis pemerintah untuk mencetak generasi emas yang cerdas kuat dan berprestasi,15
443,menteri keuangan purbaya yudhi sadewa menyatakan dukungannya terhadap rencana efisiensi anggaran program makan bergizi gratis mbg yang diusulkan oleh badan gizi nasional bgn saat taklimat media di kantor kemenkeu jakarta pada hari jumat,17
444,risiko sunk cost fallacy di balik mbg makan bergizi gratis dan kdmp koperasi desa merah putih,17
445,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan mari kawal dan terus awasi,17
446,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahana pangan terus kawal pelaksanaannya,16
447,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri ketahanan pangan mari dukung untuk masa depan anak indonesia lebih baik,19
448,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan dunia ketika krisis mari terus kawal dan evaluasi bersama,17
449,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan dunia terus dukung dan awasi,19
450,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan program baik ini butuh evaluasi bersama mari terus kawal,20
451,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan mari dukung,18
452,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan mari terus evaluasi pelaksanaannya,18
453,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan mari kawal pelaksanaannya,17
454,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan mari terus dukung dan evaluasi pelaksanaannya,19
455,makan bergizi gratis memperkuat ekonomi dan membuat indonesia mandiri terhadap ketahanan pangan,15
456,makan bergizi gratis untuk generasi emas indonesia,18
457,program makan bergizi gratis hadir untuk dukung anak sekolah fokus belajar tumbuh sehat dan wujudkan generasi kuat indonesia,17
458,ras terkuat menyampaikan kritik keras terhadap program makan bergizi gratis mbg yang sempat dikabarkan akan dihentikan sementara ia mempertanyakan urgensi program tersebut dengan argumen bahwa sebelum adanya mbg anak² indonesia sudah dalam kondisi sehat,20
459,puluhan mahasiswa dari pnc dan unaic adakan aksi damai di depan kantor bupati cilacap mereka tuntut evaluasi program pemerintah termasuk makan bergizi gratis dan dorong dialog langsung mahasiswa berperan penting jaga demokrasi tetap berjalan,18
460,visi misi gua mau bikin juta lapangan pekerjaan sama bikin program makan bergizi gratis acc,16
461,dukung makan bergizi gratis papua barat daya,18
462,dukung makan bergizi gratis papua barat daya,20
463,dukung makan bergizi gratis papua barat daya,22
464,menteri esdm bahlil lahadalia menyatakan bahwa pemerintah sedang mempercepat penggunaan compressed natural gas cng sebagai bauran energi alternatif langkah ini diambil untuk menekan ketergantungan impor lpg menghemat devisa negara serta mengurangi beban subsidi memanfaatkan,22
465,semenjak ada program mbg makan bergizi gratis beli susu uht jadi seribet ini ya sampai dicurigai berlebihan sama pihak toko,12
466,mahasiswa blitar sampaikan tuntutan ke dprd aksi sempat ricuh sebelum berakhir dialog blitar – aksi demonstrasi yang digelar aliansi cipayung plus blitar raya di depan kantor dprd kabupaten blitar kamis juni berlangsung dinamis unjuk rasa yang membawa berbagai,35
467,gue baru liat ini langsung gelenggeleng kepala ketua dpdri usulin rakyat sumbangkan sebagian hartanya buat program makan bergizi gratis mbg katanya biar rakyat ikut berpartisipasi partisipasi apa bro partisipasi bayar makanan yang katanya gratis ini lucu banget sih,21
468,keliatan kan emang dia cari insentif mana ada yang tulus buat kasi makan bergizi gratis,32
469,berkah makan bergizi gratis pendapatan petani buah sergai melonjak tajam✍️,31
470,sistem digitalisasi dan transparansi pengelolaan proyek besar seperti makan bergizi gratis harus tetap bisa dikritik secara fungsional oleh para ahli,22
471,rakyat bergerak mendukung keberlanjutan program makan bergizi gratis mbg demi pemenuhan gizi anakanak indonesia,21
472,substansi dari makan bergizi gratis itu seperti apa ya pak kok malah jadi celah segelintir orang untuk punya banyak dapur dan berefek ke kurangnya penerimaan negara dalam hal pajak,28
473,,31
474,tuntutan massa demo gabungan mahasiswa dan masyarakat sipil ini membawa tuntutan di antaranya menolak program makan bergizi gratis mbg menuntut stabilitas harga bahan pokok serta menolak reklamasi surabaya waterfront land,21
475,rakyat bergerak mendukung keberlanjutan program makan bergizi gratis mbg demi pemenuhan gizi anakanak indonesia adili koruptornya kawal tegas pelaksana programnya,26
476,program makan bergizi gratis menjadi langkah nyata menghadirkan kesempatan yang sama bagi setiap anak,24
477,ketua dewan ekonomi nasional luhut binsar pandjaitan mengakui pelaksanaan program makan bergizi gratis mbg menghadapi sejumlah persoalan karena perencanaan awal yang dinilai belum disiapkan secara matang ia bilang sederet masalah yang ada sebetulnya bisa dihindari kalau saja,30
478,rakyat bergerak mendukung keberlanjutan program makan bergizi gratis mbg,25
479,estimasi biaya pengembangan gta vi mencapai sekitar rp triliun selama tujuh tahun sebagai perbandingan angka tersebut setara sekitar dari anggaran program makan bergizi gratis mbg indonesia dalam satu tahun yang mencapai rp triliun meski keduanya memiliki tujuan,18
480,aksi demonstrasi gabungan warga dan mahasiswa surabaya masih berlangsung di depan gedung negara grahadi jumat massa memadati jalan gubernur suryo sambil menyampaikan aspirasi melalui orasi dalam aksi tersebut juga terlihat pembakaran tumpukan pakaian sebagai aksi,35
481,lowongan kerja dapur makan bergizi gratis koordinator lapangan pendidikan minimal s paling lambat juni selengkapnya di,26
482,definisi the real dapat makan bergizi gratis mbg kalau ini mah ga bisa rebuan minimal harusnya,15
483,baca di sini menteri keuangan ri purbaya yudhi sadewa mengaku menginginkan anggaran program makan bergizi gratis mbg bisa ditekan serendah mungkin namun purbaya menegaskan penghapusan anggaran program tersebut tidak mungkin dilakukan karena mbg,20
484,ㅤ “bayarnya boleh cicil” tawar elise yang memandang kekasihnya itu dengan penuh harap bukannya seharusnya hak gigit pipi kekasih sendiri itu gratis ya makan bergizi saja bisa ‘gratis’ masa ini tidak sih tapi karena kemarin sudah deal sang puan tidak bisa banyak — ㅤ,30
485,makan bergizi gratis,30
486,capt gema ngasih kritik logis yang menarik anak smpsma itu sebagian sudah ada yg merokok buat apa dikasih makan bergizi gratis ​lebih miris lagi budget asli rprbrprb per porsi diduga disunat oknum koruptor jadi rprb akibatnya muncul kasus susu diganti air santan,16
487,budget makan bergizi gratis mbg indonesia terbesar nomor di dunia tapi rawan blunder ​kita belum sekaya amerika tp budget program mbg kita tembus rp triliun ngalahin china sayangnya di lapangan malah muncul laporan stunting naik amp menu makanan b aja ​ko bisa,17
488,rapat dewan snezhnaya membahas program makan bergizi gratis mbg,21
489,pemerintah terus memperkuat pelaksanaan program makan bergizi gratis mbg tidak hanya melalui pengelolaan anggaran tetapi juga dengan meningkatkan kapasitas sumber daya manusia sdm dan tata kelola program menteri keuangan purbaya yudhi sadewa mengatakan kerja sama antara,21
490,kejaksaan agung membuka peluang memeriksa kepala badan gizi nasional bgn nanik s deyang terkait penyidikan kasus dugaan korupsi tata kelola program makan bergizi gratis mbg,25
491,ketika negara bekerja seperti mafia apakah ini untuk kepentingan rakyat atau untuk segolongan saja akhirnya masalah patriot bond dan merah putih bond yg kmrn ane tulis semacam negara memfasilitasi pencucian uang secara legal juga disoroti,25
492,karena ada yang nanya ini total kekayaan hartono bersaudara itu tembus sekitar rp triliun nah harta mereka secara teori sanggup bayarin seluruh program makan bergizi gratis mbg seindonesia selama tahun full tanpa pakai apbn negara kalo di convert per hari jadi,31
493,rakyat bergerak mendukung keberlanjutan program makan bergizi gratis mbg demi pemenuhan gizi anakanak indonesia,46
494,kepala badan komunikasi pemerintah ri m qodari menyebut siswa sma kemungkinan tidak lagi menjadi penerima program makan bergizi gratis mbg nonton episode beresberes mbg selengkapnya di youtube metro tv,25
495,programnya makan bergizi gratis tapi angka stunting di sanggau naik kan aneh ya,26
496,skema efisiensi program makan bergizi gratis mbg mencakup pengurangan penerima manfaat penyaluran mbg hanya pada senin–jumat serta evaluasi insentif sppg nonton episode beresberes mbg selengkapnya di youtube metro tv,25
497,​selama ini program makan bergizi gratis mbg identik dengan isu kesehatan dan pemenuhan gizi anak namun di balik itu program ini menyimpan,30
498,mbg bukan sekadar makan bergizi gratis tetapi investasi nyata untuk meningkatkan kualitas generasi penerus sekaligus menggerakkan ekonomi rakyat dari desa hingga seluruh indonesia,11
499,mbg bukan sekadar makan bergizi gratis tetapi investasi nyata untuk meningkatkan kualitas generasi penerus sekaligus menggerakkan ekonomi rakyat dari desa hingga seluruh indonesia,13
